# header
0.000000000000000000e+00,3.043630935298926943e+01,-6.362856552524565501e+00,3.286789953055001323e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
2.000000000000000042e-02,3.047630744403424430e+01,-6.311456287274606503e+00,3.272019230268561785e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
4.000000000000000083e-02,3.051630553507921562e+01,-6.260056022024648392e+00,3.257248507482122246e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
5.999999999999999778e-02,3.055630362612419049e+01,-6.208655756774689394e+00,3.242477784695682708e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
8.000000000000000167e-02,3.059630171716916180e+01,-6.157255491524731283e+00,3.227707061909242725e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
1.000000000000000056e-01,3.063629980821413312e+01,-6.105855226274772285e+00,3.212936339122803187e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
1.199999999999999956e-01,3.067629789925910799e+01,-6.054454961024814175e+00,3.198165616336363648e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
1.400000000000000133e-01,3.071629599030407931e+01,-6.003054695774855176e+00,3.183394893549924110e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
1.600000000000000033e-01,3.075629408134905418e+01,-5.951654430524897066e+00,3.168624170763484571e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
1.799999999999999933e-01,3.079629217239402550e+01,-5.900254165274938067e+00,3.153853447977045033e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
2.000000000000000111e-01,3.083629026343899682e+01,-5.848853900024979957e+00,3.139082725190605494e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
2.200000000000000011e-01,3.087628835448397169e+01,-5.797453634775020959e+00,3.124312002404165955e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
2.399999999999999911e-01,3.091628644552894301e+01,-5.746053369525062848e+00,3.109541279617726417e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
2.600000000000000089e-01,3.095628453657391788e+01,-5.694653104275103850e+00,3.094770556831286434e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
2.800000000000000266e-01,3.099628262761888919e+01,-5.643252839025145740e+00,3.079999834044846896e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
2.999999999999999889e-01,3.103628071866386051e+01,-5.591852573775187629e+00,3.065229111258407357e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
3.200000000000000067e-01,3.107627880970883538e+01,-5.540452308525228631e+00,3.050458388471967819e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
3.400000000000000244e-01,3.111627690075380670e+01,-5.489052043275270520e+00,3.035687665685528280e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
3.599999999999999867e-01,3.115627499179878157e+01,-5.437651778025311522e+00,3.020916942899088742e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
3.800000000000000044e-01,3.119627308284375289e+01,-5.386251512775353412e+00,3.006146220112649203e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
4.000000000000000222e-01,3.123627117388872421e+01,-5.334851247525394413e+00,2.991375497326209665e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
4.199999999999999845e-01,3.127626926493369908e+01,-5.283450982275436303e+00,2.976604774539770126e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
4.400000000000000022e-01,3.131626735597867039e+01,-5.232050717025478193e+00,2.961834051753330144e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
4.600000000000000200e-01,3.135626544702364527e+01,-5.180650451775520082e+00,2.947063328966890605e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
4.799999999999999822e-01,3.139626353806861658e+01,-5.129250186525561084e+00,2.932292606180451067e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
5.000000000000000000e-01,3.143626162911358790e+01,-5.077849921275602085e+00,2.917521883394011528e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
5.200000000000000178e-01,3.147625972015856277e+01,-5.026449656025643975e+00,2.902751160607571990e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
5.400000000000000355e-01,3.151625781120353409e+01,-4.975049390775685865e+00,2.887980437821132451e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
5.600000000000000533e-01,3.155625590224850896e+01,-4.923649125525727754e+00,2.873209715034692913e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
5.799999999999999600e-01,3.159625399329348028e+01,-4.872248860275768756e+00,2.858438992248252930e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
5.999999999999999778e-01,3.163625208433845160e+01,-4.820848595025809757e+00,2.843668269461813392e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
6.199999999999999956e-01,3.167625017538342647e+01,-4.769448329775851647e+00,2.828897546675373853e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
6.400000000000000133e-01,3.171624826642839778e+01,-4.718048064525893537e+00,2.814126823888934315e+00,8.586833224426799749e-01,2.791378196144458923e-01,4.075862916407609338e-01,-1.364494202487724350e-01
