# header
0.000000000000000000e+00,4.039953998910478816e+01,2.738456687110600640e+00,9.734048674808155610e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
2.000000000000000042e-02,4.043585162470022709e+01,2.705667845898102275e+00,9.723629714440425786e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
4.000000000000000083e-02,4.047216326029565892e+01,2.672879004685603466e+00,9.713210754072695963e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
5.999999999999999778e-02,4.050847489589109784e+01,2.640090163473105100e+00,9.702791793704966139e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
8.000000000000000167e-02,4.054478653148652967e+01,2.607301322260606291e+00,9.692372833337236315e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
1.000000000000000056e-01,4.058109816708196860e+01,2.574512481048107926e+00,9.681953872969506492e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
1.199999999999999956e-01,4.061740980267740042e+01,2.541723639835609116e+00,9.671534912601776668e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
1.400000000000000133e-01,4.065372143827283935e+01,2.508934798623110751e+00,9.661115952234046844e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
1.600000000000000033e-01,4.069003307386827117e+01,2.476145957410611942e+00,9.650696991866317020e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
1.799999999999999933e-01,4.072634470946371010e+01,2.443357116198113577e+00,9.640278031498587197e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
2.000000000000000111e-01,4.076265634505914193e+01,2.410568274985614767e+00,9.629859071130857373e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
2.200000000000000011e-01,4.079896798065458086e+01,2.377779433773116402e+00,9.619440110763127549e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
2.399999999999999911e-01,4.083527961625001268e+01,2.344990592560617593e+00,9.609021150395397726e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
2.600000000000000089e-01,4.087159125184545161e+01,2.312201751348118783e+00,9.598602190027667902e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
2.800000000000000266e-01,4.090790288744088343e+01,2.279412910135620418e+00,9.588183229659938078e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
2.999999999999999889e-01,4.094421452303632236e+01,2.246624068923122053e+00,9.577764269292208255e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
3.200000000000000067e-01,4.098052615863175419e+01,2.213835227710623244e+00,9.567345308924478431e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
3.400000000000000244e-01,4.101683779422718601e+01,2.181046386498124434e+00,9.556926348556748607e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
3.599999999999999867e-01,4.105314942982262494e+01,2.148257545285626069e+00,9.546507388189018783e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
3.800000000000000044e-01,4.108946106541805676e+01,2.115468704073127260e+00,9.536088427821288960e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
4.000000000000000222e-01,4.112577270101349569e+01,2.082679862860628894e+00,9.525669467453559136e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
4.199999999999999845e-01,4.116208433660892752e+01,2.049891021648130085e+00,9.515250507085829312e+00,4.591879877297589951e-01,-4.637492821054364778e-02,-4.669667169944159424e-01,7.542796849827115846e-01
